date,furnace,sensor_tag,sensor_type,value,unit,is_anomaly,anomaly_score
2023-01-23,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,37.904,t,False,0.0
2023-01-23,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,87.696,%,False,0.0
2023-01-23,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1639.314,°C,False,0.0
2023-01-23,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1847.893,mm,False,0.0
2023-01-23,SAF-02,SAF-02_POWER_MW,power_mw,40.794,MW,False,0.0
2023-01-23,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,64.628,%,False,0.0
2023-01-23,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,34.619,t,False,0.0
2023-01-23,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,89.076,%,False,0.0
2023-01-24,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1588.4,°C,False,0.0
2023-01-24,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1868.693,mm,False,0.0
2023-01-24,SAF-01,SAF-01_POWER_MW,power_mw,40.87,MW,False,0.0
2023-01-24,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,62.223,%,False,0.0
2023-01-24,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,39.551,t,False,0.0
2023-01-24,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,88.182,%,False,0.0
2023-01-24,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1643.967,°C,False,0.0
2023-01-24,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1866.51,mm,False,0.0
2023-01-24,SAF-02,SAF-02_POWER_MW,power_mw,41.189,MW,False,0.0
2023-01-24,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,62.926,%,False,0.0
2023-01-24,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,36.127,t,False,0.0
2023-01-24,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,88.911,%,False,0.0
2023-01-25,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1588.167,°C,False,0.0
2023-01-25,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1853.528,mm,False,0.0
2023-01-25,SAF-01,SAF-01_POWER_MW,power_mw,37.433,MW,False,0.0
2023-01-25,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,62.6,%,False,0.0
2023-01-25,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,38.033,t,False,0.0
2023-01-25,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,88.819,%,False,0.0
2023-01-25,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1611.424,°C,False,0.0
2023-01-25,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1827.703,mm,False,0.0
2023-01-25,SAF-02,SAF-02_POWER_MW,power_mw,39.967,MW,False,0.0
2023-01-25,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,61.189,%,False,0.0
2023-01-25,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,37.522,t,False,0.0
2023-01-25,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,88.795,%,False,0.0
2023-01-26,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1628.542,°C,False,0.0
2023-01-26,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1816.227,mm,False,0.0
2023-01-26,SAF-01,SAF-01_POWER_MW,power_mw,38.918,MW,False,0.0
2023-01-26,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,63.304,%,False,0.0
2023-01-26,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,38.499,t,False,0.0
2023-01-26,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,87.419,%,False,0.0
2023-01-26,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1591.53,°C,False,0.0
2023-01-26,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1842.616,mm,False,0.0
2023-01-26,SAF-02,SAF-02_POWER_MW,power_mw,37.371,MW,False,0.0
2023-01-26,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,63.262,%,False,0.0
2023-01-26,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,38.224,t,False,0.0
2023-01-26,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,87.636,%,False,0.0
2023-01-27,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1642.329,°C,False,0.0
2023-01-27,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1853.589,mm,False,0.0
2023-01-27,SAF-01,SAF-01_POWER_MW,power_mw,38.22,MW,False,0.0
2023-01-27,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,60.858,%,False,0.0
2023-01-27,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,36.402,t,False,0.0
2023-01-27,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,87.309,%,False,0.0
2023-01-27,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1670.583,°C,False,0.0
2023-01-27,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1823.776,mm,False,0.0
2023-01-27,SAF-02,SAF-02_POWER_MW,power_mw,40.078,MW,False,0.0
2023-01-27,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,61.068,%,False,0.0
2023-01-27,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,37.479,t,False,0.0
2023-01-27,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,88.177,%,False,0.0
2023-01-28,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1592.224,°C,False,0.0
2023-01-28,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1837.371,mm,False,0.0
2023-01-28,SAF-01,SAF-01_POWER_MW,power_mw,38.187,MW,False,0.0
2023-01-28,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,62.449,%,False,0.0
2023-01-28,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,39.339,t,False,0.0
2023-01-28,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,86.988,%,False,0.0
2023-01-28,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1621.446,°C,False,0.0
2023-01-28,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1871.029,mm,False,0.0
2023-01-28,SAF-02,SAF-02_POWER_MW,power_mw,38.989,MW,False,0.0
2023-01-28,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,63.483,%,False,0.0
2023-01-28,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,39.471,t,False,0.0
2023-01-28,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,88.827,%,False,0.0
2023-01-29,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1625.712,°C,False,0.0
2023-01-29,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1855.246,mm,False,0.0
2023-01-29,SAF-01,SAF-01_POWER_MW,power_mw,34.612,MW,False,0.0
2023-01-29,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,59.272,%,False,0.0
2023-01-29,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,38.093,t,False,0.0
2023-01-29,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,89.034,%,False,0.0
2023-01-29,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1608.605,°C,False,0.0
2023-01-29,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1842.898,mm,False,0.0
2023-01-29,SAF-02,SAF-02_POWER_MW,power_mw,38.337,MW,False,0.0
2023-01-29,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,62.614,%,False,0.0
2023-01-29,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,39.885,t,False,0.0
2023-01-29,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,89.008,%,False,0.0
2023-01-30,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1653.665,°C,False,0.0
2023-01-30,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1913.296,mm,False,0.0
2023-01-30,SAF-01,SAF-01_POWER_MW,power_mw,39.651,MW,False,0.0
2023-01-30,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,57.137,%,False,0.0
2023-01-30,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,44.142,t,False,0.0
2023-01-30,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,88.793,%,False,0.0
2023-01-30,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1591.517,°C,False,0.0
2023-01-30,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1826.867,mm,False,0.0
2023-01-30,SAF-02,SAF-02_POWER_MW,power_mw,38.518,MW,False,0.0
2023-01-30,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,61.311,%,False,0.0
2023-01-30,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,36.27,t,False,0.0
2023-01-30,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,89.35,%,False,0.0
2023-01-31,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1655.568,°C,False,0.0
2023-01-31,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1832.592,mm,False,0.0
2023-01-31,SAF-01,SAF-01_POWER_MW,power_mw,37.287,MW,False,0.0
2023-01-31,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,61.092,%,False,0.0
2023-01-31,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,38.346,t,False,0.0
2023-01-31,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,87.303,%,False,0.0
2023-01-31,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1616.179,°C,False,0.0
2023-01-31,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1853.911,mm,False,0.0
2023-01-31,SAF-02,SAF-02_POWER_MW,power_mw,40.754,MW,False,0.0
2023-01-31,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,59.704,%,False,0.0
2023-01-31,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,43.462,t,False,0.0
2023-01-31,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,87.735,%,False,0.0
2023-02-01,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1620.684,°C,False,0.0
2023-02-01,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1852.696,mm,False,0.0
2023-02-01,SAF-01,SAF-01_POWER_MW,power_mw,38.07,MW,False,0.0
2023-02-01,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,60.823,%,False,0.0
2023-02-01,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,38.293,t,False,0.0
2023-02-01,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,88.201,%,False,0.0
2023-02-01,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1625.205,°C,False,0.0
2023-02-01,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1867.949,mm,False,0.0
2023-02-01,SAF-02,SAF-02_POWER_MW,power_mw,37.64,MW,False,0.0
2023-02-01,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,60.092,%,False,0.0
2023-02-01,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,36.444,t,False,0.0
2023-02-01,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,89.001,%,False,0.0
2023-02-02,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1617.617,°C,False,0.0
2023-02-02,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1796.535,mm,False,0.0
2023-02-02,SAF-01,SAF-01_POWER_MW,power_mw,36.549,MW,False,0.0
2023-02-02,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,60.821,%,False,0.0
2023-02-02,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,36.459,t,False,0.0
2023-02-02,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,87.985,%,False,0.0
2023-02-02,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1630.773,°C,False,0.0
2023-02-02,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1839.228,mm,False,0.0
2023-02-02,SAF-02,SAF-02_POWER_MW,power_mw,38.191,MW,False,0.0
2023-02-02,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,61.819,%,False,0.0
2023-02-02,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,41.995,t,False,0.0
2023-02-02,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,88.633,%,False,0.0
2023-02-03,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1630.276,°C,False,0.0
2023-02-03,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1883.828,mm,False,0.0
2023-02-03,SAF-01,SAF-01_POWER_MW,power_mw,36.802,MW,False,0.0
2023-02-03,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,61.744,%,False,0.0
2023-02-03,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,37.272,t,False,0.0
2023-02-03,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,88.2,%,False,0.0
2023-02-03,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1685.077,°C,False,0.0
2023-02-03,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1839.856,mm,False,0.0
2023-02-03,SAF-02,SAF-02_POWER_MW,power_mw,40.142,MW,False,0.0
2023-02-03,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,63.294,%,False,0.0
2023-02-03,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,39.134,t,False,0.0
2023-02-03,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,86.96,%,False,0.0
2023-02-04,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1598.64,°C,False,0.0
2023-02-04,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1855.911,mm,False,0.0
2023-02-04,SAF-01,SAF-01_POWER_MW,power_mw,39.008,MW,False,0.0
2023-02-04,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,61.602,%,False,0.0
2023-02-04,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,37.698,t,False,0.0
2023-02-04,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,87.087,%,False,0.0
2023-02-04,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1638.583,°C,False,0.0
2023-02-04,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1878.65,mm,False,0.0
2023-02-04,SAF-02,SAF-02_POWER_MW,power_mw,40.097,MW,False,0.0
2023-02-04,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,61.139,%,False,0.0
2023-02-04,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,36.436,t,False,0.0
2023-02-04,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,88.323,%,False,0.0
2023-02-05,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1661.989,°C,False,0.0
2023-02-05,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1825.685,mm,False,0.0
2023-02-05,SAF-01,SAF-01_POWER_MW,power_mw,38.709,MW,False,0.0
2023-02-05,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,62.07,%,False,0.0
2023-02-05,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,38.41,t,False,0.0
2023-02-05,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,87.863,%,False,0.0
2023-02-05,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1618.997,°C,False,0.0
2023-02-05,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1841.595,mm,False,0.0
2023-02-05,SAF-02,SAF-02_POWER_MW,power_mw,36.313,MW,False,0.0
2023-02-05,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,62.84,%,False,0.0
2023-02-05,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,38.21,t,False,0.0
2023-02-05,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,86.375,%,False,0.0
2023-02-06,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1593.447,°C,False,0.0
2023-02-06,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1677.208,mm,True,0.7814
2023-02-06,SAF-01,SAF-01_POWER_MW,power_mw,46.454,MW,True,0.9705
2023-02-06,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,48.341,%,True,0.7843
2023-02-06,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,48.896,t,True,0.763
2023-02-06,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,87.479,%,False,0.0
2023-02-06,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1628.068,°C,False,0.0
2023-02-06,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1854.09,mm,False,0.0
2023-02-06,SAF-02,SAF-02_POWER_MW,power_mw,35.653,MW,False,0.0
2023-02-06,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,59.523,%,False,0.0
2023-02-06,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,44.46,t,True,0.8331
2023-02-06,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,87.9,%,False,0.0
2023-02-07,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1651.187,°C,False,0.0
2023-02-07,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1872.404,mm,False,0.0
2023-02-07,SAF-01,SAF-01_POWER_MW,power_mw,39.275,MW,False,0.0
2023-02-07,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,61.628,%,False,0.0
2023-02-07,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,38.815,t,False,0.0
2023-02-07,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,88.229,%,False,0.0
2023-02-07,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1610.401,°C,False,0.0
2023-02-07,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1848.679,mm,False,0.0
2023-02-07,SAF-02,SAF-02_POWER_MW,power_mw,41.105,MW,False,0.0
2023-02-07,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,63.738,%,False,0.0
2023-02-07,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,38.318,t,False,0.0
2023-02-07,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,89.661,%,False,0.0
2023-02-08,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1672.62,°C,False,0.0
2023-02-08,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1824.685,mm,False,0.0
2023-02-08,SAF-01,SAF-01_POWER_MW,power_mw,37.99,MW,False,0.0
2023-02-08,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,61.425,%,False,0.0
2023-02-08,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,37.518,t,False,0.0
2023-02-08,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,88.406,%,False,0.0
2023-02-08,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1606.959,°C,False,0.0
2023-02-08,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1844.752,mm,False,0.0
2023-02-08,SAF-02,SAF-02_POWER_MW,power_mw,38.664,MW,False,0.0
2023-02-08,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,64.276,%,False,0.0
2023-02-08,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,39.769,t,False,0.0
2023-02-08,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,89.208,%,False,0.0
2023-02-09,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1628.95,°C,False,0.0
2023-02-09,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1908.463,mm,False,0.0
2023-02-09,SAF-01,SAF-01_POWER_MW,power_mw,38.537,MW,False,0.0
2023-02-09,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,61.301,%,False,0.0
2023-02-09,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,39.266,t,False,0.0
2023-02-09,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,87.188,%,False,0.0
2023-02-09,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1637.625,°C,False,0.0
2023-02-09,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1880.529,mm,False,0.0
2023-02-09,SAF-02,SAF-02_POWER_MW,power_mw,36.686,MW,False,0.0
2023-02-09,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,61.846,%,False,0.0
2023-02-09,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,37.352,t,False,0.0
2023-02-09,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,88.845,%,False,0.0
2023-02-10,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1607.98,°C,False,0.0
2023-02-10,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1861.438,mm,False,0.0
2023-02-10,SAF-01,SAF-01_POWER_MW,power_mw,37.701,MW,False,0.0
2023-02-10,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,66.991,%,False,0.0
2023-02-10,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,41.013,t,False,0.0
2023-02-10,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,88.893,%,False,0.0
2023-02-10,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1640.863,°C,False,0.0
2023-02-10,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1852.571,mm,False,0.0
2023-02-10,SAF-02,SAF-02_POWER_MW,power_mw,38.714,MW,False,0.0
2023-02-10,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,61.927,%,False,0.0
2023-02-10,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,36.837,t,False,0.0
2023-02-10,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,87.169,%,False,0.0
2023-02-11,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1642.367,°C,False,0.0
2023-02-11,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1868.066,mm,False,0.0
2023-02-11,SAF-01,SAF-01_POWER_MW,power_mw,39.826,MW,False,0.0
2023-02-11,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,58.276,%,False,0.0
2023-02-11,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,35.8,t,False,0.0
2023-02-11,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,88.028,%,False,0.0
2023-02-11,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1646.205,°C,False,0.0
2023-02-11,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1844.955,mm,False,0.0
2023-02-11,SAF-02,SAF-02_POWER_MW,power_mw,39.947,MW,False,0.0
2023-02-11,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,61.041,%,False,0.0
2023-02-11,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,38.298,t,False,0.0
2023-02-11,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,88.72,%,False,0.0
2023-02-12,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1506.935,°C,True,0.9417
2023-02-12,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1807.517,mm,False,0.0
2023-02-12,SAF-01,SAF-01_POWER_MW,power_mw,37.918,MW,False,0.0
2023-02-12,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,64.67,%,False,0.0
2023-02-12,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,38.867,t,False,0.0
2023-02-12,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,88.326,%,False,0.0
2023-02-12,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1607.104,°C,False,0.0
2023-02-12,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,2009.062,mm,True,0.8414
2023-02-12,SAF-02,SAF-02_POWER_MW,power_mw,39.626,MW,False,0.0
2023-02-12,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,62.886,%,False,0.0
2023-02-12,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,38.681,t,False,0.0
2023-02-12,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,85.456,%,True,0.9041
2023-02-13,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1587.209,°C,False,0.0
2023-02-13,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1847.893,mm,False,0.0
2023-02-13,SAF-01,SAF-01_POWER_MW,power_mw,38.751,MW,False,0.0
2023-02-13,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,64.027,%,False,0.0
2023-02-13,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,37.909,t,False,0.0
2023-02-13,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,87.816,%,False,0.0
2023-02-13,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1658.699,°C,False,0.0
2023-02-13,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1804.838,mm,False,0.0
2023-02-13,SAF-02,SAF-02_POWER_MW,power_mw,36.987,MW,False,0.0
2023-02-13,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,65.577,%,False,0.0
2023-02-13,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,35.338,t,False,0.0
2023-02-13,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,87.917,%,False,0.0
2023-02-14,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1625.453,°C,False,0.0
2023-02-14,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1799.461,mm,False,0.0
2023-02-14,SAF-01,SAF-01_POWER_MW,power_mw,35.072,MW,False,0.0
2023-02-14,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,59.479,%,False,0.0
2023-02-14,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,35.556,t,False,0.0
2023-02-14,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,88.445,%,False,0.0
2023-02-14,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1581.132,°C,False,0.0
2023-02-14,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1863.802,mm,False,0.0
2023-02-14,SAF-02,SAF-02_POWER_MW,power_mw,40.037,MW,False,0.0
